production_family,wk,fecha,fa_pn,pn_componente,wo,quantity,cod_defecto,causa,linea,turno
Final ,Week 04,1/22/2020,72201491,85000005,2048170.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 1
Final ,Week 04,1/22/2020,72202468,97000373,2048250.0,2,ECHX43,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90504719,2048250.0,226,ECHX43,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90503573,2048250.0,2,ECHX43,,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90508164,2048250.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90503567,2048250.0,8,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90503566,2048250.0,8,ECHX40,C1-Error del Operador,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,601229,2048250.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90504719,2048250.0,134,ECHX39,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90503573,2048250.0,1,ECHX43,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90505021,2048250.0,2,ECHX43,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048250.0,27,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048250.0,28,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000403,2048250.0,28,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000403,2048250.0,7,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000403,2048254.0,4,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048254.0,6,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504719,2048254.0,240,ECHX39,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000373,2048254.0,3,ECHX41,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8104704,2047170.0,3,,C8-Ambiente,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8106343,2047170.0,1,ECHX06,C1-Error del Operador,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,97000921,2047170.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,601005,2047170.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504682,2048248.0,2,ECHX43,C1-Error del Operador,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90503573,2048248.0,1,ECHX43,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90505021,2048248.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504467,2048248.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504719,2048248.0,196,ECHX39,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048248.0,1,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90503573,2048248.0,1,ECHX43,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504719,2048248.0,164,ECHX43,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72202468,90505021,2048248.0,1,ECHX43,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,90501812,2048168.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,97000921,2048168.0,3,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,601005,2048168.0,4,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,97000921,2048168.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,601005,2048168.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,90502932,2048168.0,2,ECHX04,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,810470,2048168.0,3,,C8-Ambiente,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,85000005,2048168.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8106343,2048168.0,1,ECHX04,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048245.0,1,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000403,2048245.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048245.0,8,,C17- Pruebas de calidad,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,601229,2048245.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90504719,2048245.0,140,ECHX39,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72202468,90505021,2048245.0,1,ECHX43,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,85000005,2048169.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8104704,2048169.0,4,,C8-Ambiente,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8104704,2048169.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,90501812,2048169.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,90502932,2048169.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 15,T 2
Final ,Week 04,1/22/2020,72201491,8104078,2048169.0,1,ECHX06,C1-Error del Operador,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,97000921,2048169.0,2,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,72201491,601005,2048169.0,2,PKG119,C7-Proceso,Line 15,T 2
Final ,Week 04,1/22/2020,90509511,81010523,2048754.0,186,ECHX56,C7-Proceso,Suture Cutler,T 2
Final ,Week 04,1/22/2020,90509511,81010523,2048754.0,184,ECHX60,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90504662,90504224,2048753.0,29,ECHX60,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90503630,90503430,2048757.0,139,ECHX56,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90503630,90503430,2048757.0,711,ECHX56,C7-Proceso,Suture Cutler,T 2
Final ,Week 04,1/22/2020,90503630,90503430,2048758.0,440,ECHX60,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90503630,90503430,2048758.0,72,ECHX61,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90503630,90503430,2048758.0,172,ECHX63,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90503630,90503430,2048758.0,324,ECHX56,C7-Proceso,Suture Cutler,T 2
Final ,Week 04,1/22/2020,90502931,81011932,2048761.0,617,ECHX60,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048761.0,600,ECHX64,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048761.0,266,ECHX63,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048761.0,152,ECHX61,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048762.0,798,ECHX56,C7-Proceso,Suture Cutler,T 2
Final ,Week 04,1/22/2020,90502931,81011932,2048762.0,38,ECHX61,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048762.0,214,ECHX60,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048762.0,105,ECHX63,C7-Proceso,Suture Cutler,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048763.0,797,ECHX56,C7-Proceso,Suture Cutler,T 2
Final ,Week 04,1/22/2020,72202468,90504682,2048256.0,5,ECHX06,C1-Error del Operador,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000373,2048256.0,1,ECHX04,C6-DiseÃ±o,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000403,2048256.0,2,PKG119,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048256.0,2,PKG119,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,90504719,2048256.0,123,ECHX39,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,7210425,97000921,2048104.0,4,ECH30,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,7210425,97000921,2048104.0,8,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,7210425,97000921,2048104.0,8,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,7210425,97000921,2048104.0,1,ECH31,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,7210425,85000005,2048104.0,15,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 2
Final ,Week 04,1/22/2020,72203705,97000927,2048391.0,4,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,72203705,97000927,2048391.0,1,ECH31,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90509101,2048391.0,8,ECH24,C6-DiseÃ±o,Line 8,T 1
Final ,Week 04,1/22/2020,72203705,905009102,2048391.0,2,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90504027,2048391.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90500898,2048391.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90500904,2048391.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72203705,85000005,2048391.0,6,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90506032,2048391.0,2,ECH15,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72203705,97000220,2048391.0,2,ECH24,C6-DiseÃ±o,Line 8,T 1
Final ,Week 04,1/22/2020,72203705,90509131,2048391.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203705,97000927,2048391.0,2,ECH30,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203705,90506032,2048391.0,4,ECH02,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203705,97000927,2048391.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,905009102,2048429.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,90506546,2048429.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,90500898,2048429.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,90501573,2048429.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,90500904,2048429.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,90506033,2048429.0,4,ECH15,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203801,85000005,2048429.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 2
Final ,Week 04,1/22/2020,90502931,81011932,2048764.0,650,ECHX63,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,90502931,81011932,2048764.0,304,ECHX56,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,8104704,2048171.0,6,,C8-Ambiente,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,8104078,2048171.0,6,ECHX04,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,85000005,2048171.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 15,T 1
Final ,Week 04,1/22/2020,72201491,97000921,2048171.0,8,,C17- Pruebas de calidad,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,601005,2048171.0,8,,C17- Pruebas de calidad,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,97000921,2048171.0,6,PKG119,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72201491,601005,2048171.0,4,PKG119,C7-Proceso,Line 15,T 1
Final ,Week 04,1/22/2020,72202469,90504682,2050185.0,1,ECHX06,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202469,90505021,2050185.0,2,ECHX06,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202469,90503573,2050185.0,1,ECHX43,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202469,90503565,2050185.0,8,ECHX06,C1-Error del Operador,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202469,90504719,2050185.0,178,ECHX39,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202469,601229,2050185.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,90504719,2050044.0,176,ECHX39,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,97000403,2050044.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000926,2050044.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,90504467,2050044.0,1,ECHX06,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000926,2050044.0,1,PKG119,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000403,2050044.0,2,PKG119,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000373,2050044.0,3,ECHX41,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202467,97000403,2048202.0,1,PKG119,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202467,601229,2048202.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202467,90504719,2048202.0,140,ECHX39,C7-Proceso,Line 16 (Echo),T 2
Final ,Week 04,1/22/2020,72202468,97000926,2048251.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,97000403,2048251.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,90503573,2048251.0,3,ECHX43,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,90504719,2048251.0,40,ECHX39,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,90505021,2048251.0,1,ECHX43,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202468,601229,2048251.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202467,97000403,2048202.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202467,90504719,2048202.0,40,,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202467,97000403,2048202.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72202467,97000926,2048202.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/22/2020,72201995,97000918,2048192.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72201995,601229,2048192.0,6,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 2
Final ,Week 04,1/22/2020,72201995,90502931,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90501396,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90500898,2048192.0,1,ECH15,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,905009102,2048192.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90500904,2048192.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72201995,9050089703,2048192.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90501742,2048192.0,1,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72201995,97000918,2048192.0,4,,C11 - Material afectado por otro componente (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,72201995,9050089703,2048192.0,2,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90502933,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,905009102,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90501742,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90502933,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90502931,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90501396,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,9050089703,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90500904,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72201995,90500898,2048192.0,1,ECH07,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72203708,97000927,2048404.0,4,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,72203708,90506033,2048404.0,4,ECH15,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72203708,90506398,2048404.0,1,ECH14,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,72203708,97000927,2048404.0,2,ECH31,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,85000005,2048404.0,4,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 2
Final ,Week 04,1/22/2020,72203708,97000927,2048404.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,97000927,2048404.0,8,ECH31,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,90506033,2048404.0,1,ECH15,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,97000927,2048404.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,90506546,2048404.0,1,ECH07,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203708,85000005,2048388.0,10,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 2
Final ,Week 04,1/22/2020,72203704,90506032,2048388.0,3,ECH15,C1-Error del Operador,Line 8,T 2
Final ,Week 04,1/22/2020,72203704,90506032,2048388.0,1,ECH15,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203704,97000220,2048388.0,1,ECH07,C7-Proceso,Line 8,T 2
Final ,Week 04,1/22/2020,72203704,97000927,2048388.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72203704,97000927,2048388.0,4,,C17- Pruebas de calidad,Line 8,T 2
Final ,Week 04,1/22/2020,72203704,97000927,2048388.0,4,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,72203704,97000927,2048388.0,1,ECH30,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,13593,601014,2048012.0,8,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,13593,601014,2048012.0,3,ECH31,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,13593,601014,2048012.0,11,ECH31,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,13593,601229,2048012.0,16,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,13593,601229,2048013.0,10,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 8,T 1
Final ,Week 04,1/22/2020,13593,601014,2048013.0,8,,C17- Pruebas de calidad,Line 8,T 1
Final ,Week 04,1/22/2020,13593,601014,2048013.0,11,ECH31,C7-Proceso,Line 8,T 1
Final ,Week 04,1/22/2020,13593,382007,2048013.0,33,ECH09,C7-Proceso,Line 8,T 1
Final ,Week 04,1/23/2020,72202468,601229,2048259.0,2,,C24-Material usado en pruebas de impresiÃ³n (no requiere cÃ³digo),Line 16 (Echo),T3
Final ,Week 04,1/23/2020,72202468,90504719,2048259.0,53,ECHX39,C7-Proceso,Line 16 (Echo),T3
Final ,Week 04,1/23/2020,72202468,97000926,2048259.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T3
Final ,Week 04,1/23/2020,72202468,97000403,2048259.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T3
Final ,Week 04,1/23/2020,72202468,90504719,2048256.0,237,ECHX39,C7-Proceso,Line 16 (Echo),T 1
Final ,Week 04,1/23/2020,72202468,97000403,2048256.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/23/2020,72202468,97000926,2048256.0,8,,C17- Pruebas de calidad,Line 16 (Echo),T 1
Final ,Week 04,1/23/2020,72202468,90503573,2048256.0,2,ECH43,C7-Proceso,Line 16 (Echo),T 1
